Concert ID,Date,Venue,City,State,Festival Name,Artist Name,Artist ID,Artist Role,Artist Position,Has Setlist
373,2009-04-14,Madison Square Garden,New York,NY,,Dave Matthews Band,155,headliner,1,True
374,2009-04-15,Radio City Music Hall,New York,NY,,Flight of the Conchords,213,headliner,1,True
375,2009-04-17,Irvington Theater,Irvington,NY,,Roger McGuinn,484,headliner,1,False
376,2009-04-24,XL Center,Hartford,CT,,Bruce Springsteen & the E Street Band,89,headliner,1,False
377,2009-04-25,Madison Square Garden,New York,NY,,The Dead,569,headliner,1,True
378,2009-04-28,Izod Center,East Rutherford,NJ,,The Dead,569,headliner,1,True
379,2009-05-04,Nassau Coliseum,Uniondale,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
38,1997-06-03,Hammerstein,New York,NY,,John Fogerty,293,headliner,1,True
38,1997-06-03,Hammerstein,New York,NY,,Fairfield Four,206,opener,2,True
380,2009-05-17,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Dickey Betts,169,festival_performer,1,True
380,2009-05-17,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Great Southern,235,festival_performer,2,True
381,2009-05-21,Izod Center,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
382,2009-05-23,Izod Center,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
383,2009-06-10,Izod Center,East Rutherford,NJ,Multi-Artist Show,Eric Clapton,199,festival_performer,1,True
383,2009-06-10,Izod Center,East Rutherford,NJ,Multi-Artist Show,Steve Winwood,542,festival_performer,2,True
384,2009-06-11,Madison Square Garden,New York,NY,,Fleetwood Mac,212,headliner,1,True
385,2009-07-17,Citi Field,Queens,NY,,Paul McCartney,417,headliner,1,True
386,2009-07-18,Gillette Stadium,Foxborough,MA,Multi-Artist Show,Billy Joel,48,festival_performer,1,True
386,2009-07-18,Gillette Stadium,Foxborough,MA,Multi-Artist Show,Elton John,189,festival_performer,2,True
387,2009-08-01,Citizens Bank Park,Philadelphia,PA,Multi-Artist Show,Billy Joel,48,festival_performer,1,True
387,2009-08-01,Citizens Bank Park,Philadelphia,PA,Multi-Artist Show,Elton John,189,festival_performer,2,True
388,2009-08-15,Jones Beach Theater,Wantagh,NY,,Creed,140,headliner,1,True
389,2009-08-19,The Meadowlands,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
39,1997-06-07,Jones Beach Theater,Wantagh,NY,,"Ringo Starr & His All-Starr Band (Kirke, Jack Bruce, Gary Brooker, Frampton, Rivera)",465,headliner,1,True
390,2009-08-21,Towne Crier,Beacon,NY,,Richie Havens,457,headliner,1,False
391,2014-08-26,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,False
392,2009-09-14,Nassau Coliseum,Uniondale,NY,,Kings of Leon,325,headliner,1,True
393,2009-09-23,Giants Stadium,East Rutherford,NJ,,U2,618,headliner,1,True
394,2009-09-24,Giants Stadium,East Rutherford,NJ,,U2,618,headliner,1,True
395,2009-09-30,Giants Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
396,2009-10-02,Giants Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
397,2009-10-03,Giants Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
398,2009-10-08,Madison Square Garden,New York,NY,,Keith Urban with Sugarland,317,headliner,1,False
399,2009-10-09,Giants Stadium,East Rutherford,NJ,,Bruce Springsteen & the E Street Band,89,headliner,1,False
4,1994-06-20,Nassau Coliseum,Uniondale,NY,,Whitney Houston,634,headliner,1,False
40,1997-06-25,Jones Beach Theater,Wantagh,NY,,Rush,489,headliner,1,True
400,2009-10-10,Madison Square Garden,New York,NY,,KISS,310,headliner,1,False
401,2009-10-15,Terminal 5,New York,NY,Multi-Artist Show,Gaslight Anthem,224,festival_performer,1,False
401,2009-10-15,Terminal 5,New York,NY,Multi-Artist Show,Jesse Malin,273,festival_performer,2,False
402,2009-10-21,Madison Square Garden,New York,NY,Multi-Artist Show,Brad Paisley,78,festival_performer,1,False
402,2009-10-21,Madison Square Garden,New York,NY,Multi-Artist Show,Dierks Bentley,171,festival_performer,2,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Rock & Roll Hall of Fame 25th: Bruce Springsteen,474,festival_performer,1,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Stevie Wonder,545,festival_performer,2,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Paul Simon,420,festival_performer,3,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Simon & Garfunkel,516,festival_performer,4,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,CSN,107,festival_performer,5,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Jackson Browne,259,festival_performer,6,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Bonnie Raitt,74,festival_performer,7,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,John Fogerty,293,festival_performer,8,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,James Taylor,262,festival_performer,9,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Sam Moore,498,festival_performer,10,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Darlene Love,149,festival_performer,11,False
403,2009-10-29,Madison Square Garden,New York,NY,Multi-Artist Show,Billy Joel,48,festival_performer,12,False
404,2009-11-04,Beacon Theatre,New York,NY,,Lyle Lovett,360,headliner,1,False
405,2009-11-07,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
406,2009-11-08,Madison Square Garden,New York,NY,,Bruce Springsteen & the E Street Band,89,headliner,1,False
407,2009-11-11,NYCB Theatre at Westbury,Westbury,NY,,Steve Miller Band,539,headliner,1,False
408,2009-11-13,Chelsea Piers,New York,NY,,Paul Simon,420,headliner,1,False
409,2009-11-24,Beacon Theatre,New York,NY,,John Fogerty,293,headliner,1,True
41,1997-06-26,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Lynyrd Skynyrd,362,festival_performer,1,False
41,1997-06-26,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Paul Rodgers,418,festival_performer,2,False
410,2010-01-16,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Bruce Springsteen: Light of Day with Jesse Malin,98,festival_performer,1,False
410,2010-01-16,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Willie Nile,642,festival_performer,2,False
410,2010-01-16,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Joe Grushecky & Joe D'Urso,286,festival_performer,3,False
411,2010-02-19,Madison Square Garden,New York,NY,Multi-Artist Show,Eric Clapton,199,festival_performer,1,True
411,2010-02-19,Madison Square Garden,New York,NY,Multi-Artist Show,Jeff Beck,266,festival_performer,2,True
412,2010-02-26,Madison Square Garden,New York,NY,,John Mayer,301,headliner,1,True
413,2010-03-04,Bowery Electric,New York,NY,,Jesse Malin,273,headliner,1,False
414,2010-03-07,Tarrytown Music Hall,Tarrytown,NY,,John Hiatt,297,headliner,1,False
415,2010-03-12,United Palace Theatre,New York,NY,,Allman Brothers Band,20,headliner,1,True
416,2010-04-09,NYCB Theatre at Westbury,Westbury,NY,Multi-Artist Show,Emerson,192,festival_performer,1,True
416,2010-04-09,NYCB Theatre at Westbury,Westbury,NY,Multi-Artist Show,Lake,335,festival_performer,2,True
417,2010-04-11,Ridgefield Playhouse,Ridgefield,CT,,Todd Rundgren,595,headliner,1,True
418,2010-04-25,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,Roger McGuinn,484,festival_performer,1,False
418,2010-04-25,Tarrytown Music Hall,Tarrytown,NY,Multi-Artist Show,John Sebastian,305,festival_performer,2,False
419,2010-05-03,Radio City Music Hall,New York,NY,,Peter Gabriel,425,headliner,1,True
42,1997-06-28,Thunder Ridge Ski Area,Patterson,NY,Multi-Artist Show,"Crosby, Stills",143,festival_performer,1,True
42,1997-06-28,Thunder Ridge Ski Area,Patterson,NY,Multi-Artist Show,Nash,394,festival_performer,2,True
420,2010-05-14,NYCB Theatre at Westbury,Westbury,NY,,Kenny Loggins,322,headliner,1,True
421,2010-05-21,Madison Square Garden,New York,NY,,Pearl Jam,422,headliner,1,True
422,2010-05-29,MetLife Stadium,East Rutherford,NJ,,Bon Jovi,71,headliner,1,True
423,2010-06-02,NYCB Theatre at Westbury,Westbury,NY,,Black Crowes,53,headliner,1,True
424,2010-06-15,Irving Plaza,New York,NY,,Gaslight Anthem,224,headliner,1,True
425,2010-06-16,Madison Square Garden,New York,NY,Multi-Artist Show,James Taylor,262,festival_performer,1,True
425,2010-06-16,Madison Square Garden,New York,NY,Multi-Artist Show,Carole King,109,festival_performer,2,True
426,2010-06-23,Roseland,New York,NY,,Phil Collins,428,headliner,1,True
427,2010-06-24,NYCB Theatre at Westbury,Westbury,NY,,Weird Al,632,headliner,1,True
428,2010-06-30,NYCB Theatre at Westbury,Westbury,NY,,Ringo Starr,462,headliner,1,True
429,2010-07-07,Madison Square Garden,New York,NY,,Lady Gaga,334,headliner,1,True
43,1997-07-09,Jones Beach Theater,Wantagh,NY,,Boston,76,headliner,1,True
430,2010-07-09,MetLife Stadium,East Rutherford,NJ,,Bon Jovi,71,headliner,1,True
431,2010-07-10,Pleasantville Park,Pleasantville,NY,,Jakob Dylan,260,headliner,1,False
432,2010-07-13,Metropolitan Opera House,New York,NY,,Sting with Philharmonic,549,headliner,1,False
433,2010-07-15,NYCB Theatre at Westbury,Westbury,NY,Multi-Artist Show,Huey Lewis,252,festival_performer,1,False
433,2010-07-15,NYCB Theatre at Westbury,Westbury,NY,Multi-Artist Show,the News,578,festival_performer,2,False
434,2010-07-16,Citi Field,Queens,NY,,Dave Matthews Band with Zach Brown Band,156,headliner,1,False
435,2010-07-25,Neil Simon Theatre,New York,NY,,Harry Connick Jr.,244,headliner,1,False
436,2010-07-28,Madison Square Garden,New York,NY,,Tom Petty and the Heartbreakers with Buddy Guy,606,headliner,1,False
437,2010-08-13,Towne Crier Cafe,Beacon,NY,,Christopher Robin Band,123,headliner,1,False
438,2010-07-28,The Meadowlands,East Rutherford,NJ,,Tom Petty and the Heartbreakers with Crosby Stills and Nash,607,headliner,1,False
439,2010-08-14,Jones Beach Theater,Wantagh,NY,,KISS,310,headliner,1,True
44,1997-07-10,Thunder Ridge Ski Area,Patterson,NY,Multi-Artist Show,Santana,500,festival_performer,1,True
44,1997-07-10,Thunder Ridge Ski Area,Patterson,NY,Multi-Artist Show,Rusted root,490,festival_performer,2,True
440,2010-08-20,Jones Beach Theater,Wantagh,NY,,"Crosby, Stills and Nash",144,headliner,1,True
441,2010-08-24,Izod Center,East Rutherford,NJ,,Tom Petty and the Heartbreakers with My Morning Jacket,608,headliner,1,False
442,2010-08-31,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
443,2010-09-05,Great South Bay Music Festival,Oakdale,NY,Multi-Artist Show,Keith Urban,316,festival_performer,1,False
443,2010-09-05,Great South Bay Music Festival,Oakdale,NY,Multi-Artist Show,Kris Allen,330,festival_performer,2,False
444,2010-09-13,The Meadowlands,East Rutherford,NJ,,Slash (4 Songs),518,headliner,1,False
445,2010-09-14,Beacon Theatre,New York,NY,,Jackson Browne,259,headliner,1,True
445,2010-09-14,Beacon Theatre,New York,NY,,David Lindley,160,opener,2,True
446,2010-09-26,Radio City Music Hall,New York,NY,,Sheryl Crow,514,headliner,1,False
447,2010-09-30,Radio City Music Hall,New York,NY,,Gaslight Anthem,224,headliner,1,True
448,2010-10-09,Bowery Electric,New York,NY,,Jesse Malin,273,headliner,1,False
449,2010-10-13,Nassau Coliseum,Uniondale,NY,,Roger Waters,485,headliner,1,True
45,1997-07-13,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,ZZ Top,649,festival_performer,1,True
45,1997-07-13,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Kansas,312,festival_performer,2,True
450,2010-10-19,Paramount Hudson Valley Theater,Peekskill,NY,,Ian Anderson,255,headliner,1,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,T-Bone Burnett's Speaking Clock Revue: Elton John & Leon Russell,557,festival_performer,1,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,John Mellencamp,302,festival_performer,2,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,Jeff Bridges,267,festival_performer,3,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,Elvis Costello,191,festival_performer,4,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,Punch Brothers,437,festival_performer,5,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,Secret Sisters,506,festival_performer,6,False
451,2010-10-20,Beacon Theatre,New York,NY,Multi-Artist Show,Gregg Allman,237,festival_performer,7,False
452,2010-10-25,Neil Simon Theatre,New York,NY,,RAIN - Tribute to the Beatles,443,headliner,1,False
453,2010-11-11,Chelsea Piers,New York,NY,,Garth Brooks,222,headliner,1,False
454,2010-11-12,Stamford Center for the Arts,Stamford,CT,,Joe Bonamassa,280,headliner,1,True
455,2010-11-13,Madison Square Garden,New York,NY,,Dave Matthews Band,155,headliner,1,True
456,2010-11-15,Terminal 5,New York,NY,Multi-Artist Show,Mumford & Sons,390,festival_performer,1,True
457,2010-11-16,Madison Square Garden,New York,NY,,Kings of Leon,325,headliner,1,True
458,2010-11-19,NYCB Theatre at Westbury,Westbury,NY,,The Doobie Brothers,177,headliner,1,False
459,2010-11-20,Madison Square Garden,New York,NY,,Further,220,headliner,1,False
46,1997-07-19,Great South Bay Music Festival,Oakdale,NY,,John Fogerty,293,headliner,1,True
46,1997-07-19,Great South Bay Music Festival,Oakdale,NY,,Fairfield Four,206,opener,2,True
460,2010-11-28,Madison Square Garden,New York,NY,,Michael Buble,382,headliner,1,False
461,2010-12-02,Hammerstein,New York,NY,,Brandon Flowers,81,headliner,1,True
462,2010-12-18,Madison Square Garden,New York,NY,,Prince,436,headliner,1,True
463,2011-01-15,Paramount Theatre,Asbury Park,NJ,,Bruce Springsteen: Light of Day 11,97,headliner,1,False
464,2011-01-28,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Dickey Betts,169,festival_performer,1,True
464,2011-01-28,Ridgefield Playhouse,Ridgefield,CT,Multi-Artist Show,Great Southern,235,festival_performer,2,True
465,2011-02-18,Radio City Music Hall,New York,NY,,John Mellencamp,302,headliner,1,True
466,2011-02-19,City Winery,New York,NY,,Jesse Malin,273,headliner,1,True
467,2011-02-24,Madison Square Garden,New York,NY,,Bon Jovi,71,headliner,1,True
468,2011-03-16,Madison Square Garden,New York,NY,Multi-Artist Show,Elton John,189,festival_performer,1,False
468,2011-03-16,Madison Square Garden,New York,NY,Multi-Artist Show,Leon Russell,341,festival_performer,2,False
469,2011-03-18,Beacon Theatre,New York,NY,,Allman Brothers Band,20,headliner,1,True
47,1997-07-31,Jones Beach Theater,Wantagh,NY,,Steve Miller Band,539,headliner,1,False
47,1997-07-31,Jones Beach Theater,Wantagh,NY,,Eric Johnson,201,opener,2,False
470,2011-03-20,Madison Square Garden,New York,NY,Multi-Artist Show,Elton John,189,festival_performer,1,False
470,2011-03-20,Madison Square Garden,New York,NY,Multi-Artist Show,Leon Russell,341,festival_performer,2,False
471,2011-03-24,Ridgefield Playhouse,Ridgefield,CT,,Peter Wolf,426,headliner,1,True
472,2011-03-25,NYCB Theatre at Westbury,Westbury,NY,,Joe Bonamassa,280,headliner,1,False
473,2011-03-26,Madison Square Garden,New York,NY,Multi-Artist Show,Rod Stewart,481,festival_performer,1,True
473,2011-03-26,Madison Square Garden,New York,NY,Multi-Artist Show,Stevie Nicks,544,festival_performer,2,True
474,2011-03-27,Radio City Music Hall,New York,NY,,Further,220,headliner,1,False
475,2011-04-19,City Winery,New York,NY,Multi-Artist Show,"Ryan Bingham, Terry Allen",494,festival_performer,1,False
475,2011-04-19,City Winery,New York,NY,Multi-Artist Show,Joe Ely,284,festival_performer,2,False
476,2011-05-06,Nassau Coliseum,Uniondale,NY,,Bon Jovi,71,headliner,1,True
477,2011-05-12,Beacon Theatre,New York,NY,,Warren Haynes Band,630,headliner,1,True
478,2011-05-19,NYCB Theatre at Westbury,Westbury,NY,,Chicago,116,headliner,1,True
479,2011-06-04,The Meadowlands,East Rutherford,NJ,Multi-Artist Show,Brad Paisley with Blake Shelton,79,festival_performer,1,False
479,2011-06-04,The Meadowlands,East Rutherford,NJ,Multi-Artist Show,Jerrod Neimann,270,festival_performer,2,False
48,1997-08-06,Madison Square Garden,New York,NY,,Aerosmith,10,headliner,1,True
480,2011-06-18,NYCB Theatre at Westbury,Westbury,NY,,Kenny Loggins,322,headliner,1,True
481,2011-06-29,Gramercy Theatre,New York,NY,,Lee DeWyze,339,headliner,1,False
482,2011-07-09,Mohegan Sun Arena,Uncasville,CT,,Keith Urban,316,headliner,1,True
483,2011-07-15,Yankee Stadium,Bronx,NY,,Paul McCartney,417,headliner,1,True
484,2011-07-16,Yankee Stadium,Bronx,NY,,Paul McCartney,417,headliner,1,True
485,2011-07-20,MetLife Stadium,East Rutherford,NJ,,U2,618,headliner,1,True
486,2011-08-12,City Winery,New York,NY,,John Hiatt,297,headliner,1,False
487,2011-08-13,The Meadowlands,East Rutherford,NJ,,Kenny Chesney/Zac Brown Band,321,headliner,1,False
488,2011-08-19,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
489,2011-08-23,Jones Beach Theater,Wantagh,NY,,Lynyrd Skynyrd/Doobie Brothers,363,headliner,1,False
49,1997-08-08,Great South Bay Music Festival,Oakdale,NY,,Jethro Tull,275,headliner,1,True
490,2011-08-28,Ives Concert Park,Danbury,CT,,ZZ Top,646,headliner,1,False
491,2011-08-31,Beacon Theatre,New York,NY,,"Crosby, Stills and Nash",144,headliner,1,True
492,2011-11-04,Beacon Theatre,New York,NY,,Joe Bonamassa,280,headliner,1,True
493,2011-11-08,Beacon Theatre,New York,NY,Multi-Artist Show,Joan Baez,278,festival_performer,1,False
493,2011-11-08,Beacon Theatre,New York,NY,Multi-Artist Show,Kris Kristofferson,331,festival_performer,2,False
494,2011-11-10,Madison Square Garden,New York,NY,,Further,220,headliner,1,False
495,2011-11-19,Beacon Theatre,New York,NY,,John Fogerty,293,headliner,1,False
496,2011-11-26,Mohegan Sun Arena,Uncasville,CT,,Bob Seger,63,headliner,1,True
497,2011-12-01,Madison Square Garden,New York,NY,,Bob Seger (guest: Bruce Springsteen),66,headliner,1,True
498,2011-12-09,Convention Hall,Asbury Park,NJ,,Gaslight Anthem (guest: Bruce Springsteen),225,headliner,1,True
499,2011-12-10,Stone Pony,Asbury Park,NJ,Multi-Artist Show,Jesse Malin,273,festival_performer,1,False
499,2011-12-10,Stone Pony,Asbury Park,NJ,Multi-Artist Show,St. Marks Social,527,festival_performer,2,False
5,1994-07-24,Giants Stadium,East Rutherford,NJ,Multi-Artist Show,Elton John,189,festival_performer,1,True
5,1994-07-24,Giants Stadium,East Rutherford,NJ,Multi-Artist Show,Billy Joel,48,festival_performer,2,True
50,1997-10-16,Giants Stadium,East Rutherford,NJ,,The Rolling Stones,585,headliner,1,True
50,1997-10-16,Giants Stadium,East Rutherford,NJ,,Foo Fighters,214,opener,2,True
500,2011-12-16,Tarrytown Music Hall,Tarrytown,NY,,Lyle Lovett,360,headliner,1,False
501,2012-02-16,NYCB Theatre at Westbury,Westbury,NY,,Peter Frampton,424,headliner,1,True
502,2012-02-28,Madison Square Garden,New York,NY,,Van Halen,620,headliner,1,True
503,2012-04-03,Riviera Theatre,Chicago,IL,,Noel Gallagher's High Flying Birds,405,headliner,1,True
504,2012-04-09,Madison Square Garden,New York,NY,,Bruce Springsteen,88,headliner,1,True
505,2012-04-16,MVP Arena,Albany,NY,,Bruce Springsteen,88,headliner,1,True
506,2012-04-18,Irving Plaza,New York,NY,,Steel Panther,530,headliner,1,True
507,2012-05-02,Prudential Center,Newark,NJ,,Bruce Springsteen,88,headliner,1,True
508,2012-06-01,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Brad Paisley,78,festival_performer,1,False
508,2012-06-01,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,The Band Perry,565,festival_performer,2,False
508,2012-06-01,Jones Beach Theater,Wantagh,NY,Multi-Artist Show,Easton Corbin,184,festival_performer,3,False
509,2012-06-12,Jones Beach Theater,Wantagh,NY,,Dave Matthews Band,155,headliner,1,True
51,1997-11-21,Roseland,New York,NY,Multi-Artist Show,311,2,festival_performer,1,False
51,1997-11-21,Roseland,New York,NY,Multi-Artist Show,Sugar Ray,554,festival_performer,2,False
510,2012-06-22,Rockefeller Plaza,New York,NY,,Kenny Chesney,318,headliner,1,False
511,2012-07-01,Nassau Coliseum,Uniondale,NY,,Aerosmith with Cheap Trrick,11,headliner,1,False
512,2012-08-01,Pier A Park,Hoboken,NJ,,Mumford & Sons,390,headliner,1,True
512,2012-08-01,Pier A Park,Hoboken,NJ,,Dawes,161,opener,2,True
513,2012-08-13,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Kenny Chesney,318,festival_performer,1,False
513,2012-08-13,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Tim McGraw,591,festival_performer,2,False
514,2012-08-18,Gillette Stadium,Foxborough,MA,,Bruce Springsteen,88,headliner,1,True
515,2012-08-30,Jones Beach Theater,Wantagh,NY,,Jimmy Buffett,277,headliner,1,True
516,2012-09-02,Citizens Bank Park,Philadelphia,PA,,Bruce Springsteen,88,headliner,1,True
517,2012-09-19,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen,88,headliner,1,True
518,2012-09-21,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen,88,headliner,1,True
519,2012-09-22,MetLife Stadium,East Rutherford,NJ,,Bruce Springsteen,88,headliner,1,True
52,1997-11-23,O'Neill Theater Center,Waterford,CT,,The Wallflowers,586,headliner,1,False
520,2012-10-03,Izod Center,East Rutherford,NJ,,Love for Levon,355,headliner,1,False
521,2012-10-07,Tarrytown Music Hall,Tarrytown,NY,,John Hiatt,297,headliner,1,False
522,2012-10-09,Ridgefield Playhouse,Ridgefield,CT,,Todd Rundgren,595,headliner,1,False
523,2012-10-11,Capitol Theatre,Port Chester,NY,,Warren Haynes - Solo,629,headliner,1,False
524,2012-10-17,Beacon Theatre,New York,NY,,"Crosby, Stills and Nash",144,headliner,1,True
525,2012-10-18,Webster Hall,New York,NY,,Ryan Bingham,492,headliner,1,True
526,2012-10-25,XL Center,Hartford,CT,,Bruce Springsteen,88,headliner,1,True
527,2012-11-18,Izod Center,East Rutherford,NJ,,Zac Brown Band with Blackberry Smoke,653,headliner,1,False
528,2012-11-21,City Winery,New York,NY,,John Hiatt,297,headliner,1,True
529,2012-12-01,Izod Center,East Rutherford,NJ,,Dave Matthews Band,155,headliner,1,True
53,1997-12-12,Hammerstein,New York,NY,Multi-Artist Show,George Thorogood,228,festival_performer,1,True
53,1997-12-12,Hammerstein,New York,NY,Multi-Artist Show,the Destroyers,663,festival_performer,2,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Bruce Springsteen,88,festival_performer,1,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Paul McCartney,417,festival_performer,2,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,The Rolling Stones,487,festival_performer,3,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,The Who,587,festival_performer,4,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Blly Joel,57,festival_performer,5,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Roger Waters,485,festival_performer,6,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Chris Martin,118,festival_performer,7,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Bon Jovi,71,festival_performer,8,True
530,2012-12-12,Madison Square Garden,New York,NY,12-12-12 Concert For Sandy Relief,Eric Clapton,199,festival_performer,9,True
531,2013-01-19,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Light of Day 13: D'Urso,343,festival_performer,1,True
531,2013-01-19,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Grushecky,239,festival_performer,2,True
531,2013-01-19,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Malin,367,festival_performer,3,True
531,2013-01-19,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Nile,403,festival_performer,4,True
531,2013-01-19,Paramount Theatre,Asbury Park,NJ,Multi-Artist Show,Love,354,festival_performer,5,True
532,2013-01-20,NA,Newtown,CT,Newtown Benefit,Bernie Williams,44,festival_performer,1,False
532,2013-01-20,NA,Newtown,CT,Newtown Benefit,Ed Kawalczyk,185,festival_performer,2,False
532,2013-01-20,NA,Newtown,CT,Newtown Benefit,Johhny Winter,291,festival_performer,3,False
532,2013-01-20,NA,Newtown,CT,Newtown Benefit,Southside Johnny,525,festival_performer,4,False
532,2013-01-20,NA,Newtown,CT,Newtown Benefit,Richie Scarlett,458,festival_performer,5,False
533,2013-02-12,Barclays Center,Brooklyn,NY,Multi-Artist Show,Mumford & Sons,390,festival_performer,1,True
534,2013-04-16,Barclays Center,Brooklyn,NY,,Bob Seger,63,headliner,1,True
535,2013-05-26,Beacon Theatre,New York,NY,Multi-Artist Show,Tom Petty,598,festival_performer,1,True
535,2013-05-26,Beacon Theatre,New York,NY,Multi-Artist Show,Heartbreakers,245,festival_performer,2,True
536,2013-06-08,Barclays Center,Brooklyn,NY,,Paul McCartney,417,headliner,1,True
537,2013-05-15,NYCB Theatre at Westbury,Westbury,NY,,ZZ Top,648,headliner,1,True
538,2013-05-17,Beacon Theatre,New York,NY,,Joe Bonamassa,280,headliner,1,True
539,2013-05-16,USA Upfront,New York,NY,,Passion Pit,413,headliner,1,False
54,1998-01-16,Paramount Theater at MSG,New York,NY,Multi-Artist Show,Bob Dylan,61,festival_performer,1,True
54,1998-01-16,Paramount Theater at MSG,New York,NY,Multi-Artist Show,Van Morrison,623,festival_performer,2,True
540,2013-05-18,The Meadowlands,East Rutherford,NJ,Multi-Artist Show,Brad Paisley,78,festival_performer,1,True
540,2013-05-18,The Meadowlands,East Rutherford,NJ,Multi-Artist Show,Chris Young,121,festival_performer,2,True
541,2013-06-02,Capitol Theatre,Port Chester,NY,,Weird Al Yankovic,633,headliner,1,True
542,2013-06-23,Jones Beach Theater,Wantagh,NY,,Rush,489,headliner,1,True
543,2013-07-12,NYCB Theatre at Westbury,Westbury,NY,,Melissa Etheridge,378,headliner,1,True
544,2013-07-19,Hartford HealthCare Amphitheater,Bridgeport,CT,,Bob Dylan,61,headliner,1,True
544,2013-07-19,Hartford HealthCare Amphitheater,Bridgeport,CT,,My Morning Jacket & Wilco,393,opener,2,True
545,2013-07-21,Tarrytown Music Hall,Tarrytown,NY,,Lyle Lovett,360,headliner,1,True
546,2013-07-25,Bowery,New York,NY,,Will Hoge,638,headliner,1,False
547,2013-07-27,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,Bon Jovi,71,festival_performer,1,True
547,2013-07-27,MetLife Stadium,East Rutherford,NJ,Multi-Artist Show,J. Geils Band,256,festival_performer,2,True
548,2013-08-03,PNC Bank Arts Center,Holmdel,NJ,,OAR,406,headliner,1,True
549,2013-08-09,Ridgefield Playhouse,Ridgefield,CT,,John Hiatt,297,headliner,1,True
